0,0,0
0,0,1
0,0,2
0,0,3
0,0,4
0,0,5
0,0,6
0,0,7
0,0,8
0,0,9
0,0,10
0,0,11
0,0,12
0,0,13
0,0,14
0,0,15
0,0,16
0,0,17
0,0,18
0,0,19
0,0,20
0,0,21
0,0,22
0,0,23
0,0,24
0,0,25
0,0,26
0,0,27
0,0,28
0,0,29
0,0,30
0,0,31
0,0,32
0,0,33
0,0,34
0,0,35
0,0,36
0,0,37
0,0,38
0,0,39
0,0,40
0,0,41
0,0,42
0,0,43
0,0,44
0,0,45
0,0,46
0,0,47
0,0,48
0,0,49
0,0,50
0,1,0
1,1,1
2,1,2
3,1,3
4,1,4
5,1,5
6,1,6
7,1,7
8,1,8
9,1,9
10,1,10
11,1,11
12,1,12
13,1,13
14,1,14
15,1,15
16,1,16
17,1,17
18,1,18
19,1,19
20,1,20
21,1,21
22,1,22
23,1,23
24,1,24
25,1,25
26,1,26
27,1,27
28,1,28
29,1,29
30,1,30
31,1,31
32,1,32
33,1,33
34,1,34
35,1,35
36,1,36
37,1,37
38,1,38
39,1,39
40,1,40
41,1,41
42,1,42
43,1,43
44,1,44
45,1,45
46,1,46
47,1,47
48,1,48
49,1,49
50,1,50
0,2,0
1,2,1
2,2,2
3,2,3
4,2,4
5,2,5
6,2,6
7,2,7
8,2,8
9,2,9
10,2,10
11,2,11
12,2,12
13,2,13
14,2,14
15,2,15
16,2,16
17,2,17
18,2,18
19,2,19
20,2,20
21,2,21
22,2,22
23,2,23
24,2,24
25,2,25
26,2,26
27,2,27
28,2,28
29,2,29
30,2,30
31,2,31
32,2,32
33,2,33
34,2,34
35,2,35
36,2,36
37,2,37
38,2,38
39,2,39
40,2,40
41,2,41
42,2,42
43,2,43
44,2,44
45,2,45
46,2,46
47,2,47
48,2,48
49,2,49
50,2,50
51,3,0
52,3,1
53,3,2
54,3,3
55,3,4
56,3,5
57,3,6
58,3,7
59,3,8
60,3,9
61,3,10
62,3,11
63,3,12
64,3,13
65,3,14
66,3,15
67,3,16
68,3,17
69,3,18
70,3,19
71,3,20
72,3,21
73,3,22
74,3,23
75,3,24
76,3,25
77,3,26
78,3,27
79,3,28
80,3,29
81,3,30
82,3,31
83,3,32
84,3,33
85,3,34
86,3,35
87,3,36
88,3,37
89,3,38
90,3,39
91,3,40
92,3,41
93,3,42
94,3,43
95,3,44
96,3,45
97,3,46
98,3,47
99,3,48
100,3,49
101,3,50
102,4,0
103,4,1
104,4,2
105,4,3
106,4,4
107,4,5
108,4,6
109,4,7
110,4,8
111,4,9
112,4,10
113,4,11
114,4,12
115,4,13
116,4,14
117,4,15
118,4,16
119,4,17
120,4,18
121,4,19
122,4,20
123,4,21
124,4,22
125,4,23
126,4,24
127,4,25
128,4,26
129,4,27
130,4,28
131,4,29
132,4,30
133,4,31
134,4,32
135,4,33
136,4,34
137,4,35
138,4,36
139,4,37
140,4,38
141,4,39
142,4,40
143,4,41
144,4,42
145,4,43
146,4,44
147,4,45
148,4,46
149,4,47
150,4,48
151,4,49
152,4,50
153,5,0
154,5,1
155,5,2
156,5,3
157,5,4
158,5,5
159,5,6
160,5,7
161,5,8
162,5,9
163,5,10
164,5,11
165,5,12
166,5,13
167,5,14
168,5,15
169,5,16
170,5,17
171,5,18
172,5,19
173,5,20
174,5,21
175,5,22
176,5,23
177,5,24
178,5,25
179,5,26
180,5,27
181,5,28
182,5,29
183,5,30
184,5,31
185,5,32
186,5,33
187,5,34
188,5,35
189,5,36
190,5,37
191,5,38
192,5,39
193,5,40
194,5,41
195,5,42
196,5,43
197,5,44
198,5,45
199,5,46
200,5,47
201,5,48
202,5,49
203,5,50
204,6,0
205,6,1
206,6,2
207,6,3
208,6,4
209,6,5
210,6,6
211,6,7
212,6,8
213,6,9
214,6,10
215,6,11
216,6,12
217,6,13
218,6,14
219,6,15
220,6,16
221,6,17
222,6,18
223,6,19
224,6,20
225,6,21
226,6,22
227,6,23
228,6,24
229,6,25
230,6,26
231,6,27
232,6,28
233,6,29
234,6,30
235,6,31
236,6,32
237,6,33
238,6,34
239,6,35
240,6,36
241,6,37
242,6,38
243,6,39
244,6,40
245,6,41
246,6,42
247,6,43
248,6,44
249,6,45
250,6,46
251,6,47
252,6,48
253,6,49
254,6,50
255,7,0
256,7,1
257,7,2
258,7,3
259,7,4
260,7,5
261,7,6
262,7,7
263,7,8
264,7,9
265,7,10
266,7,11
267,7,12
268,7,13
269,7,14
270,7,15
271,7,16
272,7,17
273,7,18
274,7,19
275,7,20
276,7,21
277,7,22
278,7,23
279,7,24
280,7,25
281,7,26
282,7,27
283,7,28
284,7,29
285,7,30
286,7,31
287,7,32
288,7,33
289,7,34
290,7,35
291,7,36
292,7,37
293,7,38
294,7,39
295,7,40
296,7,41
297,7,42
298,7,43
299,7,44
300,7,45
301,7,46
302,7,47
303,7,48
304,7,49
305,7,50
306,8,0
307,8,1
308,8,2
309,8,3
310,8,4
311,8,5
312,8,6
313,8,7
314,8,8
315,8,9
316,8,10
317,8,11
318,8,12
319,8,13
320,8,14
321,8,15
322,8,16
323,8,17
324,8,18
325,8,19
326,8,20
327,8,21
328,8,22
329,8,23
330,8,24
331,8,25
332,8,26
333,8,27
334,8,28
335,8,29
336,8,30
337,8,31
338,8,32
339,8,33
340,8,34
341,8,35
342,8,36
343,8,37
344,8,38
345,8,39
346,8,40
347,8,41
348,8,42
349,8,43
350,8,44
351,8,45
352,8,46
353,8,47
354,8,48
355,8,49
356,8,50
357,9,0
358,9,1
359,9,2
360,9,3
361,9,4
362,9,5
363,9,6
364,9,7
365,9,8
366,9,9
367,9,10
368,9,11
369,9,12
370,9,13
371,9,14
372,9,15
373,9,16
374,9,17
375,9,18
376,9,19
377,9,20
378,9,21
379,9,22
380,9,23
381,9,24
382,9,25
383,9,26
384,9,27
385,9,28
386,9,29
387,9,30
388,9,31
389,9,32
390,9,33
391,9,34
392,9,35
393,9,36
394,9,37
395,9,38
396,9,39
397,9,40
398,9,41
399,9,42
400,9,43
401,9,44
402,9,45
403,9,46
404,9,47
405,9,48
406,9,49
407,9,50
408,10,0
409,10,1
410,10,2
411,10,3
412,10,4
413,10,5
414,10,6
415,10,7
416,10,8
417,10,9
418,10,10
419,10,11
420,10,12
421,10,13
422,10,14
423,10,15
424,10,16
425,10,17
426,10,18
427,10,19
428,10,20
429,10,21
430,10,22
431,10,23
432,10,24
433,10,25
434,10,26
435,10,27
436,10,28
437,10,29
438,10,30
439,10,31
440,10,32
441,10,33
442,10,34
443,10,35
444,10,36
445,10,37
446,10,38
447,10,39
448,10,40
449,10,41
450,10,42
451,10,43
452,10,44
453,10,45
454,10,46
455,10,47
456,10,48
457,10,49
458,10,50
459,11,0
460,11,1
461,11,2
462,11,3
463,11,4
464,11,5
465,11,6
466,11,7
467,11,8
468,11,9
469,11,10
470,11,11
471,11,12
472,11,13
473,11,14
474,11,15
475,11,16
476,11,17
477,11,18
478,11,19
479,11,20
480,11,21
481,11,22
482,11,23
483,11,24
484,11,25
485,11,26
486,11,27
487,11,28
488,11,29
489,11,30
490,11,31
491,11,32
492,11,33
493,11,34
494,11,35
495,11,36
496,11,37
497,11,38
498,11,39
499,11,40
500,11,41
