0,0,6.69014956441
1,1,8.51416521455
2,2,1.63757400933
3,3,8.23904202617
4,4,0.290504635435
5,5,1.37993377259
6,6,3.97366062305
7,7,6.40125505301
8,8,9.13660520014
9,9,8.24703787922
10,10,0.865451769667
11,11,4.75589698022
12,12,3.89633407734
13,13,6.65604700452
14,14,0.579089708592
15,15,7.16360195605
16,16,1.60642937167
17,17,5.67950458086
18,18,7.61418015148
19,19,9.61244764701
20,20,2.84742673902
21,21,2.06928864086
22,22,2.17617934341
23,23,7.52022776791
24,24,1.14241916387
25,25,1.23546245703
26,26,9.71335237965
27,27,3.8400256965
28,28,8.4789987135
29,29,7.27317676078
30,30,2.53071429135
31,31,6.47253055303
32,32,9.69040999222
33,33,5.40294699214
34,34,3.89113738903
35,35,4.48486897361
36,36,4.94914422017
37,37,1.73740854974
38,38,8.35495946458
39,39,8.13824955891
40,40,8.53933106241
41,41,1.68512325259
42,42,1.87342483259
43,43,5.80629239385
44,44,4.38749865748
45,45,4.43297365362
46,46,7.68299216376
47,47,2.17206179972
48,48,2.20736792777
49,49,9.79991818644
50,50,6.90957681902
51,51,7.47479280102
52,52,9.4626561753
53,53,3.10652645629
54,54,6.36604110657
55,55,6.36549713793
56,56,0.792341905977
57,57,3.3472035977
58,58,7.46297686702
59,59,1.64470256649
60,60,5.92511116359
61,61,7.58751130348
62,62,9.07474570517
63,63,6.17283818067
64,64,1.90662332709
65,65,8.91487166847
66,66,5.51503230503
67,67,6.02775755256
68,68,7.77512270552
69,69,4.69931877015
70,70,8.5390978754
71,71,1.41978920807
72,72,7.49747314452
73,73,5.77498542849
74,74,2.92970432585
75,75,0.393292453323
76,76,4.51246670768
77,77,5.60156611643
78,78,2.09378020739
79,79,4.08869774502
80,80,8.98258431348
81,81,7.06340755373
82,82,4.99569790887
83,83,7.93654350963
84,84,0.622623582597
85,85,3.50961810753
86,86,1.75661056846
87,87,1.84569703003
88,88,0.465156352595
89,89,9.24703575611
90,90,4.73299607522
91,91,1.07693911217
92,92,2.54898314343
93,93,0.870143890204
94,94,6.80225925337
95,95,1.45701412243
96,96,8.18235131588
97,97,4.15248681227
98,98,7.47215491509
99,99,3.48156108925
